ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0553205315,The Road to Gandolfo,"A wickedly funny Robert Ludlum you've never met before. All the explosive paving of ""The Bourne Identity,"" the Byzantine treachery of ""The Parsifal Mosaic,"" the relentless action of ""The Bourne Ultimatum."" The Principal Cast: General Mackenzie Hawkings, legend, hero, rogue. Sam Devereaux, bright young lawyer from Harvard, now in the army, can't wait to get out. General Hawken's four ex-wives, a quartet of incredibly endowed women who've formed a club: Hawkin's Harem. The Premise: Kidnap Pope Francesco I, the most beloved pontiff since John XX III. Ransom: One American dollar for every Catholic in the world. The Problem: Pope Francesco I says: "" Gentle souls, why not?""",Robert Ludlum,1982,Bantam Doubleday Dell Publishing Group,308.0,Fiction
0515127833,River's End,"#1 New York Times bestselling author Nora Roberts presents a seductively suspenseful tale of one woman’s shattered innocence, the terrifying search for truth and a heart’s journey toward healing… Olivia’s parents were among Hollywood’s golden couples—until the night a monster came and took her mother away forever. A monster with the face of her father... Sheltered from the truth, an older Olivia only dimly recalls her night of terror—but her recurring nightmares make her realize she must piece together the real story. Now, assisted by Noah Brady, the son of the police detective who found her cowering in her closet so many years before, she may have her chance. Noah wants to reconstruct the night that has become an infamous part of Hollywood history. He also wants to help Olivia and heal the longing in her lonely heart. But once the door to her past is opened, there’s no telling what’s waiting on the other side. For somewhere, not too far away, the monster walks again...",Nora Roberts,2000-05-01,Penguin,481.0,Fiction
0307302822,Disney's Pocahontas,,Justine Korman,1995,Golden Books,28.0,Juvenile Fiction
0373250207,Fishbowl,Relationships.,Sarah Mlynowski,2002-10-01,Red Dress Ink,0.0,Fiction
0684872153,Angela's Ashes,"Frank McCourt was born in 1930 in Brooklyn, New York, to Irish immigrant parents, grew up in Limerick, Ireland, and returned to America in 1949. For thirty years he taught in New York City high schools. His first book, ""Angela's Ashes,"" won the Pulitzer Prize, the National Book Critics Circle Award and the ""L.A. Times"" Book Award. In 2006, he won the prestigious Ellis Island Family Heritage Award for Exemplary Service in the Field of the Arts and the United Federation of Teachers John Dewey Award for Excellence in Education. He lives with his wife, Ellen, in New York and Connecticut.",Frank McCourt,1996,Touchstone Books,468.0,Biography & Autobiography
0375700757,Cold Mountain,"Inman, an injured and disillusioned Confederate soldier, embarks on a harrowing journey home to his sweetheart, Ada, who herself is struggling to run the farm left her at her father's sudden death.",Charles Frazier,1998,Vintage,468.0,Fiction
068416325X,The Great Gatsby,"A young man, newly rich, tries to recapture the past and win back his former love, despite the fact that she has married",Francis Scott Fitzgerald,1986,Simon & Schuster,182.0,Fiction
006100717X,A Twist in the Tale,"No one can weave a web of suspense, deliver a jolt of surprise, or teach a lesson in living like bestselling author Jeffrey Archer. From Africa to the Middle East, and from London to Beijing, Archer takes us to places we've never seen and introduces us to people we'll never forget. Meet the philandering husband who thinks he's committed the perfect murder; the self-assured chess champion who plays a beautiful woman for stakes far higher than cash; and the finance minister who needs to crack the secrets of a Swiss bank. Jeffrey Archer's collection of twelve spellbinding stories will sweep you on a journey of thwarted ambition, undying passion, and unswerving honor that you'll never forget.",Jeffrey Archer,1994-01-15,HarperTorch,256.0,Fiction
0439327660,School's in!,"A collection of new stories about some of your favorite characters such as Horrible Harry and the Bailey School Kids, plus excerpts from favorite books about Ramona, Julian, and Tomie.",,2001,,68.0,Detective and mystery stories
0312980159,Fast Women,Nell Dysart takes a job as a secretary for a detective agency that is going nowhere.,Jennifer Crusie,2002-04-15,Macmillan,379.0,Fiction
0151006725,Slammerkin,"The Competitiveness of Financial Institutions and Centers in Europe addresses key questions facing European financial markets today. It relates to the dramatic increase in competition between financial centres and institutions under the influence of several factors -- the effect of innovation in financial products and technological processes, widespread deregulation and associated re-regulation (prudential rules), the implementation of the single market in Europe and the new strategies of institutions and national financial centres facing more competitive conditions. Major subjects include the transfer of fragility from the real economy to the financial sector, and vice versa, through such channels as booming financial activities, intense competition and greater risks, as in property lending, and also the more cautious policies adopted by financial intermediaries in response to losses in the recent recession. The papers were contributed by members of universities, the private financial sector, national and international policy making communities, and presented at the 18th Colloquium of the Société Universitaire Européenne de Recherches Financières, in Dublin, May 1994. They will be of central importance to policy makers, bankers, financial executives and academics.",Emma Donoghue,2001,Houghton Mifflin Harcourt,435.0,Fiction
0385418493,How the Irish Saved Civilization,"NATIONAL BESTSELLER • A book in the best tradition of popular history—the untold story of Ireland's role in maintaining Western culture while the Dark Ages settled on Europe. • The perfect St. Patrick's Day gift! Every year millions of Americans celebrate St. Patrick's Day, but they may not be aware of how great an influence St. Patrick was on the subsequent history of civilization. Not only did he bring Christianity to Ireland, he instilled a sense of literacy and learning that would create the conditions that allowed Ireland to become ""the isle of saints and scholars""—and thus preserve Western culture while Europe was being overrun by barbarians. In this entertaining and compelling narrative, Thomas Cahill tells the story of how Europe evolved from the classical age of Rome to the medieval era. Without Ireland, the transition could not have taken place. Not only did Irish monks and scribes maintain the very record of Western civilization -- copying manuscripts of Greek and Latin writers, both pagan and Christian, while libraries and learning on the continent were forever lost—they brought their uniquely Irish world-view to the task. As Cahill delightfully illustrates, so much of the liveliness we associate with medieval culture has its roots in Ireland. When the seeds of culture were replanted on the European continent, it was from Ireland that they were germinated. In the tradition of Barbara Tuchman's A Distant Mirror, How The Irish Saved Civilization reconstructs an era that few know about but which is central to understanding our past and our cultural heritage. But it conveys its knowledge with a winking wit that aptly captures the sensibility of the unsung Irish who relaunched civilization.",Thomas Cahill,1996-02-01,Anchor,257.0,History
